Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Atari Nightmare","7. Vulture Lookout West > East Bluff South Face > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/114301318/atari-nightmare,3.0,-1,Boulder,"V6 R",1,15,43.41278,-89.70451
"Ground Strike","7. Vulture Lookout West > East Bluff South Face > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/118667222/ground-strike,3.0,-1,Boulder,"V8 PG13",1,,43.41278,-89.70451
"Social Distancing","Double Trouble Pillar > 2. Major Mass > East Bluff South Face > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/118666309/social-distancing,3.0,-1,Boulder,"V3 PG13",1,,43.41378,-89.72019
"Double Trouble","Double Trouble Pillar > 2. Major Mass > East Bluff South Face > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/118617301/double-trouble,3.0,-1,Boulder,"V6 PG13",1,,43.41378,-89.72019
"The Ghost","Ghost Pillar > 2. Major Mass > East Bluff South Face > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/118617210/the-ghost,3.5,-1,Boulder,"V4 PG13",1,,43.41435,-89.72103
"The Naturalist","The Naturalist > 2. Major Mass > East Bluff South Face > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/118617245/the-naturalist,4.0,-1,Boulder,V8,1,,43.41431,-89.72132
"Le Corbusier","The Crow > 2. Major Mass > East Bluff South Face > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/118697957/le-corbusier,3.0,-1,Boulder,V9,1,9,43.4139,-89.72048
"Big Easy","4. Monolith Ridge - West Side > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107274707/big-easy,2.9,-1,Boulder,V0,1,20,43.42157,-89.72367
"Big Time","4. Monolith Ridge - West Side > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107438134/big-time,3.0,-1,Boulder,"V2+ R",1,25,43.42157,-89.72367
"Drunk and Disorderly","4. Monolith Ridge - West Side > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107337231/drunk-and-disorderly,3.3,-1,Boulder,"V4 R",1,20,43.42157,-89.72367
