Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
$500,"$600 Boulder > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/116113116/500,3.0,-1,Boulder,V8,1,15,36.16003,-115.41704
$600,"$600 Boulder > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/111106615/600,3.0,-1,Boulder,V9,1,,36.16003,-115.41704
"Butterfly Kiss","Hound Dog Arete > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/111338570/butterfly-kiss,3.0,-1,Boulder,V3,1,7,36.15988,-115.41696
"The Wave","The Wave Boulder > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/113802237/the-wave,2.8,-1,Boulder,V3,1,15,36.15948,-115.41463
"Perfect Poser","The Cube > Cube Area > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105959433/perfect-poser,3.5,-1,Boulder,"V1 R",1,25,36.15974,-115.41913
"Martinet's Rails","The Cube > Cube Area > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/113857995/martinets-rails,3.1,-1,Boulder,V1+,1,,36.15974,-115.41913
"Total Devistation","The Cube > Cube Area > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/111470042/total-devistation,2.8,-1,Boulder,V2,1,25,36.15974,-115.41913
"Big Love","The Cube > Cube Area > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/112430327/big-love,3.1,-1,Boulder,"V4 R",1,30,36.15974,-115.41913
"Fear of a Black Hat","The Cube > Cube Area > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/107004045/fear-of-a-black-hat,3.9,-1,"Trad, Boulder",V9,1,,36.15974,-115.41913
"A Clockwork Orange","The Cube > Cube Area > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/107004798/a-clockwork-orange,3.0,-1,"Trad, Boulder",V12,1,,36.15974,-115.41913
"Van Betten Arête","Van Betten Boulder > Cube Area > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/114239666/van-betten-arete,3.3,-1,Boulder,V3,1,10,36.16001,-115.41946
Sorange,"Sorange Boulder > West Cluster > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/114000113/sorange,3.5,-1,Boulder,V3,1,,36.16046,-115.42286
Toasted,"Marble Rye Boulder > West Cluster > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/116181714/toasted,3.0,-1,Boulder,V4,1,15,36.16352,-115.4245
"The Prowler","The Prowler Boulder > Kraft Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/116107567/the-prowler,3.0,-1,Boulder,V5,1,,36.15979,-115.41618
Unknown,"Red Spring (aka Turtle Shell) Boulder > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/113167615/unknown,3.0,-1,Boulder,V5-,1,15,36.1434,-115.42008
"Monkey Wrench","Red Spring (aka Turtle Shell) Boulder > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/107948862/monkey-wrench,2.9,-1,Boulder,V7-,1,25,36.1434,-115.42008
"Spring Loaded","Red Spring (aka Turtle Shell) Boulder > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/107948857/spring-loaded,3.4,-1,Boulder,V8,1,25,36.1434,-115.42008
"Amazing Grace","Tsunami Boulder > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/114381509/amazing-grace,3.3,-1,Boulder,V4,1,15,36.14693,-115.42232
"The Prayer","Tsunami Boulder > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/107453251/the-prayer,3.4,-1,Boulder,V6,1,15,36.14693,-115.42232
"The Red Wave","Tsunami Boulder > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/116596015/the-red-wave,3.6,-1,Boulder,V10,1,,36.14693,-115.42232
"Finish Line","Finish Line Boulder > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/107683125/finish-line,3.5,-1,Boulder,V4-5,1,12,36.14187,-115.42125
Ultraviolet,"Ultraviolet > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/111106623/ultraviolet,3.0,-1,Boulder,V8-9,1,,36.14333,-115.42187
"Cirque Du Soleil","Sweet Tooth Boulder > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/116499097/cirque-du-soleil,4.0,-1,Boulder,V3,1,10,36.14718,-115.42275
Taurine,"Drum Circle Boulder > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/112483379/taurine,3.8,-1,Boulder,V9,1,,36.14694,-115.4225
"The Purist","Purist Boulder > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/114498576/the-purist,3.0,-1,Boulder,V3,1,15,36.14632,-115.42292
Nautilus,"Nautica Boulder > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/118149001/nautilus,3.0,-1,Boulder,V6,1,13,36.1417,-115.42207
"Central Perk","Friends Boulder > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/118149148/central-perk,3.0,-1,Boulder,V2,1,18,36.14134,-115.42016
Beastress,"Beating Heart Boulders > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/118758523/beastress,3.0,-1,Boulder,V1-2,1,8,36.14548,-115.42101
"Boba Junkies","Beating Heart Boulders > Red Spring Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/118758179/boba-junkies,3.0,-1,Boulder,V5-6,1,10,36.14548,-115.42101
"The Pork Chop","The Pork Chop Boulder > Gateway Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/107385804/the-pork-chop,3.7,-1,Boulder,V3,1,16,36.16403,-115.41266
"Mr Moran","Mr Moran Boulder > Gateway Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/107385835/mr-moran,3.8,-1,Boulder,V7,1,12,36.1653,-115.41424
"Jack of all Trades","Jack of all Trades Boulder > Gateway Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/107385845/jack-of-all-trades,3.1,-1,Boulder,V5,1,12,36.16749,-115.41867
"Americana Exotica","Lethal Design Area > Gateway Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/111283903/americana-exotica,3.0,-1,Boulder,V10,1,,36.16367,-115.41211
"Lethal Design","Lethal Design Area > Gateway Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/115435609/lethal-design,4.0,-1,Boulder,V12,1,25,36.16367,-115.41211
Cremaster,"Memento Mori boulder > Gateway Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/118028977/cremaster,3.0,-1,Boulder,V3,1,15,36.16375,-115.41273
"Memento Mori","Memento Mori boulder > Gateway Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/114279975/memento-mori,3.6,-1,Boulder,V4,1,,36.16375,-115.41273
"Memento Vitae","Memento Mori boulder > Gateway Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/114279950/memento-vitae,3.6,-1,Boulder,V5-6,1,,36.16375,-115.41273
"Bitch Slap 5","Bitch Slap Boulder > Gateway Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/116621121/bitch-slap-5,3.7,-1,Boulder,V9,1,15,36.16251,-115.41284
"Blood Trails","Blood Trails > Oak Creek Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/111196506/blood-trails,3.8,-1,Boulder,V5,1,,36.10642,-115.48076
"Drunken Monkey","Drunken Monkey Boulder > Oak Creek Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/107529442/drunken-monkey,3.6,-1,Boulder,V7+,1,,36.10817,-115.47711
"American Dream","American Boulder > Oak Creek Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/114279913/american-dream,3.0,-1,Boulder,V3,1,,36.10462,-115.48329
"Rotator Cuff","Shiatsu Boulder > Oak Creek Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/116374647/rotator-cuff,3.0,-1,Boulder,V3-4,1,20,36.11219,-115.48067
"Lunar right","Lunar Boulder > Galaxy Gully > Oak Creek Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/116486790/lunar-right,4.0,-1,Boulder,V4-5,1,14,36.10918,-115.4824
"Tilt Shift","Tilt Shift Boulder > Oak Creek Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/116657717/tilt-shift,4.0,-1,Boulder,V9,1,15,36.09423,-115.47823
"All Nightmare Long","Group Decision Boulder > Oak Creek Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/118054478/all-nightmare-long,4.0,-1,Boulder,V6,1,,36.10642,-115.48076
"Any Port in a Storm","Any Port in a Storm Area > Oak Creek Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/116848820/any-port-in-a-storm,3.5,-1,Boulder,V2,1,15,36.10171,-115.48992
"Get Burnt","Get Burnt > Oak Creek Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/118704469/get-burnt,3.0,-1,Boulder,V7,1,,36.10373,-115.48298
"Wet Dream Right","Wet Dream Boulder > Black Velvet Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/111196645/wet-dream-right,4.0,-1,Boulder,V11,1,,36.03603,-115.46282
"Natasha's Highball","Natasha's Highball Boulder > Black Velvet Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/111477313/natashas-highball,3.9,-1,Boulder,"V2 PG13",1,20,36.03624,-115.46338
"The Little V4","Natasha's Highball Boulder > Black Velvet Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/112560964/the-little-v4,3.0,-1,Boulder,V4,1,10,36.03624,-115.46338
"The Fountainhead","The Fountainhead > Black Velvet Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/112560986/the-fountainhead,4.0,-1,Boulder,V9,1,,36.03627,-115.46189
"Freedom Fighter","Twin Towers > Black Velvet Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/112561007/freedom-fighter,3.1,-1,Boulder,V5,1,,36.03589,-115.45909
"My wife's balls","Black Boulder > Black Velvet Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/117965374/my-wifes-balls,4.0,-1,Boulder,V2,1,25,36.03495,-115.45772
"East Face - Undercling","Black Boulder > Black Velvet Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/114333826/east-face-undercling,3.0,-1,Boulder,V2+,1,12,36.03495,-115.45772
"North Face - Hollow Block","Black Boulder > Black Velvet Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/114333854/north-face-hollow-block,3.0,-1,Boulder,V3,1,12,36.03495,-115.45772
"Creek Boulder","Creek Boulder > Black Velvet Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/116486860/creek-boulder,3.0,-1,Boulder,V3,1,10,36.03601,-115.46219
"In Our Time","In Our Time Boulder > Black Velvet Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/116493303/in-our-time,3.4,-1,Boulder,V8,1,15,36.03605,-115.46476
"Option B","FIsh Head > Windy Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/109765299/option-b,3.0,-1,Boulder,V1,1,12,36.01715,-115.46051
"Sock Knocker","FIsh Head > Windy Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/109765328/sock-knocker,3.0,-1,Boulder,"V3 PG13",1,30,36.01715,-115.46051
"Le Cheval","Le Cheval > Windy Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/108071132/le-cheval,3.2,-1,Boulder,V2,1,15,36.0141,-115.4615
"The Sting","The Sting > Windy Canyon Boulders > * Red Rock Bouldering > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/108022151/the-sting,3.7,-1,Boulder,V4,1,10,36.01573,-115.46059
