Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Busted,"Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106413601/busted,3.4,-1,Boulder,V8-,1,15,47.54452,-120.73355
"Kobe Tai","Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108383487/kobe-tai,3.8,-1,Boulder,V8,1,15,47.54452,-120.73355
"Trickle of Silence","Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113788725/trickle-of-silence,4.0,-1,Boulder,V9,1,,47.54452,-120.73355
"Kobra Kon","Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113788741/kobra-kon,4.0,-1,Boulder,V9,1,,47.54452,-120.73355
"The Coffee Cup","Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107275448/the-coffee-cup,3.8,-1,Boulder,V9,1,10,47.54452,-120.73355
"Street Justice Right","Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117100093/street-justice-right,4.0,-1,Boulder,V10,1,10,47.54452,-120.73355
"The Practitioner","Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/114328400/the-practitioner,4.0,-1,Boulder,V11,1,15,47.54452,-120.73355
"The Monarch","Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/114328425/the-monarch,4.0,-1,Boulder,V11,1,10,47.54452,-120.73355
"The Fridge Center","The Fridge > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106182185/the-fridge-center,3.6,-1,Boulder,V4,1,,47.54741,-120.69566
"The Fridge Arete","The Fridge > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105802958/the-fridge-arete,3.5,-1,Boulder,V4+,1,15,47.54741,-120.69566
"Fridge Center (Variation)","The Fridge > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117709531/fridge-center-variation,4.0,-1,Boulder,V5,1,,47.54741,-120.69566
"The Fridge Left","The Fridge > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106721277/the-fridge-left,3.5,-1,Boulder,V8-,1,15,47.54741,-120.69566
"White Sands","Hourglass Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116834528/white-sands,3.0,-1,Boulder,V4,1,,47.57018,-120.78803
"The Hourglass","Hourglass Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106582081/the-hourglass,3.4,-1,Boulder,V6,1,15,47.57018,-120.78803
"The Prism","Hourglass Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107113951/the-prism,3.8,-1,Boulder,V9,1,15,47.57018,-120.78803
"You Dog You","Sword Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105811922/you-dog-you,3.7,-1,Boulder,"V3 R",1,30,47.57013,-120.78799
"Ride or Die","Sword Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117782467/ride-or-die,4.0,-1,Boulder,"V5 R",1,26,47.57013,-120.78799
Resurrection,"Sword Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106176489/resurrection,3.3,-1,Boulder,V8,1,,47.57013,-120.78799
"Classic, The","Couch Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110111044/classic-the,3.1,-1,Boulder,V2,1,20,47.57033,-120.78791
"Terrapin Station","The Egg > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107278549/terrapin-station,2.9,-1,Boulder,V1,1,,47.57192,-120.78939
"Smokestack Lightnin","The Egg > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107278563/smokestack-lightnin,3.4,-1,Boulder,V2,1,,47.57192,-120.78939
"I <3 Jerry Garcia","The Egg > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108144004/i-3-jerry-garcia,3.3,-1,Boulder,V8,1,14,47.57192,-120.78939
