Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Love Line","Erin's Valentine > Alabama Hills Bouldering > Alabama Hills > Lone Pine Area > Sierra Eastside > California",https://www.mountainproject.com/route/111630959/love-line,2.5,-1,Boulder,V1+,1,13,36.63483,-118.12439
"Spray and Pray","The Ledge > Alabama Hills Bouldering > Alabama Hills > Lone Pine Area > Sierra Eastside > California",https://www.mountainproject.com/route/114389334/spray-and-pray,2.0,-1,Boulder,"V5+ R",1,12,36.60921,-118.12473
