Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Brochachmo,"Sloper Boulder > Rock Creek Bouldering > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/111978159/brochachmo,2.0,-1,Boulder,V3-4,1,4,37.50928,-118.71491
Morechachmo,"Sloper Boulder > Rock Creek Bouldering > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/111978174/morechachmo,2.0,-1,Boulder,V3-4,1,6,37.50928,-118.71491
AssMaster,"Sloper Boulder > Rock Creek Bouldering > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/111978130/assmaster,3.0,-1,Boulder,V4,1,4,37.50928,-118.71491
"Eric in an Easy Chair","Sloper Boulder > Rock Creek Bouldering > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/114054958/eric-in-an-easy-chair,3.0,-1,Boulder,V7,1,,37.50928,-118.71491
"Compression Session","Prow Boulder > Rock Creek Bouldering > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/114108316/compression-session,3.0,-1,Boulder,"V9 PG13",1,11,37.5112,-118.716
Lessons,"Prow Boulder > Rock Creek Bouldering > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/114108351/lessons,3.0,-1,Boulder,V13,1,13,37.5112,-118.716
Troglodyte,"The Revival Area > Rock Creek Bouldering > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/117594664/troglodyte,2.0,-1,Boulder,V8,1,8,37.50975,-118.71603
Disrythmia,"The Revival Area > Rock Creek Bouldering > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/117594650/disrythmia,3.0,-1,Boulder,V12,1,12,37.50975,-118.71603
"Problem B","1st Boulder > Geothermal Boulders > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106020557/problem-b,2.0,-1,Boulder,V2,1,15,37.64627,-118.91883
"Problem B","2nd Boulder > Geothermal Boulders > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108665587/problem-b,2.0,-1,Boulder,V0,1,15,37.64632,-118.91882
"Problem A","2nd Boulder > Geothermal Boulders > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106020585/problem-a,3.0,-1,Boulder,V2,1,20,37.64632,-118.91882
"Problem A","4th Boulder > Geothermal Boulders > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106020591/problem-a,2.0,-1,Boulder,V2,1,15,37.6464,-118.91883
"Problem B","5th Boulder > Geothermal Boulders > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106020601/problem-b,2.5,-1,Boulder,V0+,1,15,37.64646,-118.91883
"Problem A","5th Boulder > Geothermal Boulders > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108665617/problem-a,2.5,-1,Boulder,V1,1,15,37.64646,-118.91883
"Problem A","7th Boulder > Geothermal Boulders > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108665761/problem-a,2.0,-1,Boulder,V0-,1,15,37.64658,-118.91884
"Problem B","7th Boulder > Geothermal Boulders > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108665771/problem-b,2.0,-1,Boulder,V0-,1,15,37.64658,-118.91884
"Problem D","7th Boulder > Geothermal Boulders > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108665787/problem-d,2.0,-1,Boulder,V0+,1,18,37.64658,-118.91884
"Problem C","7th Boulder > Geothermal Boulders > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108665782/problem-c,2.0,-1,Boulder,V1,1,18,37.64658,-118.91884
"Problem A","10th Boulder > Geothermal Boulders > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108666034/problem-a,2.5,-1,Boulder,V0,1,45,37.64692,-118.91864
"Problem C","10th Boulder > Geothermal Boulders > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108666053/problem-c,2.0,-1,Boulder,V0,1,10,37.64692,-118.91864
"Problem 13","Geophysics Wall > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106354133/problem-13,2.0,-1,Boulder,V0+,1,15,37.644,-118.9078
"Problem 14.1","Geophysics Wall > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108006454/problem-141,2.0,-1,Boulder,V1,1,15,37.644,-118.9078
"Problem 05","Geophysics Wall > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106353097/problem-05,2.3,-1,Boulder,V1+,1,15,37.644,-118.9078
"Problem 13.5","Geophysics Wall > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106950426/problem-135,2.0,-1,Boulder,V2,1,12,37.644,-118.9078
"Problem 18","Geophysics Wall > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106353057/problem-18,2.0,-1,Boulder,V2,1,15,37.644,-118.9078
"The Low Level Girdle Traverse","Geophysics Wall > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/107415474/the-low-level-girdle-traverse,2.0,-1,Boulder,V2,1,,37.644,-118.9078
"The Girdle Traverse","Geophysics Wall > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106353112/the-girdle-traverse,2.7,-1,Boulder,V2,1,100,37.644,-118.9078
"Problem 17.5","Geophysics Wall > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108006483/problem-175,4.0,-1,Boulder,V3,1,15,37.644,-118.9078
"Problem 18.5","Geophysics Wall > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106950438/problem-185,3.0,-1,Boulder,V4,1,12,37.644,-118.9078
"Problem 04.5","Geophysics Wall > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106836864/problem-045,2.0,-1,Boulder,V4,1,12,37.644,-118.9078
Bearable,"Way Lake Boulder > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/114652351/bearable,2.0,-1,Boulder,V2+,1,18,37.5825,-118.995
Eagle,"Way Lake Boulder > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109165746/eagle,2.4,-1,Boulder,V3,1,,37.5825,-118.995
Bear,"Way Lake Boulder > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109165753/bear,3.0,-1,Boulder,V4,1,,37.5825,-118.995
"Beareagle Extension","Way Lake Boulder > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/114652309/beareagle-extension,2.0,-1,Boulder,V5,1,18,37.5825,-118.995
Beareagle,"Way Lake Boulder > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109165750/beareagle,2.4,-1,Boulder,V5,1,,37.5825,-118.995
"Shortness of Breath","Meadow Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/107483561/shortness-of-breath,2.5,-1,Boulder,V6,1,,37.58323,-118.99531
"Shortness of Breath Right","Meadow Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/107483574/shortness-of-breath-right,3.0,-1,Boulder,V6,1,,37.58323,-118.99531
"Blunt logic","Meadow Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/111977183/blunt-logic,2.0,-1,Boulder,V6,1,,37.58323,-118.99531
"Meadow Face","Meadow Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109108550/meadow-face,3.3,-1,Boulder,V8,1,,37.58323,-118.99531
"Black Buddha","Meadow Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/110559380/black-buddha,3.0,-1,Boulder,V8,1,,37.58323,-118.99531
"Meadow Roof","Meadow Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/107483550/meadow-roof,3.9,-1,Boulder,V8,1,,37.58323,-118.99531
"Meadow Face Sit","Meadow Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109108559/meadow-face-sit,4.0,-1,Boulder,V9,1,,37.58323,-118.99531
"Unnamed v2","Crimp Ladder Boulder > Crimp Ladder Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108329429/unnamed-v2,2.0,-1,Boulder,V2,1,10,37.58146,-118.98982
"The Warm Up","Crimp Ladder Boulder > Crimp Ladder Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108329442/the-warm-up,2.8,-1,Boulder,V3,1,12,37.58146,-118.98982
"Crimp Ladder","Crimp Ladder Boulder > Crimp Ladder Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108329453/crimp-ladder,3.6,-1,Boulder,V7,1,12,37.58146,-118.98982
"Crimp Ladder Right","Crimp Ladder Boulder > Crimp Ladder Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109360933/crimp-ladder-right,3.0,-1,Boulder,V8,1,,37.58146,-118.98982
"Unnamed v2","Lower Crimp Ladder Boulder > Crimp Ladder Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108329518/unnamed-v2,2.4,-1,Boulder,V2,1,10,37.58145,-118.98987
"Unnamed v3","Lower Crimp Ladder Boulder > Crimp Ladder Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108329503/unnamed-v3,2.0,-1,Boulder,V3,1,10,37.58145,-118.98987
Kook,"Wave Catcher Boulder > Crimp Ladder Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108376895/kook,3.0,-1,Boulder,V8,1,15,37.58145,-118.98994
"Wave Catcher","Wave Catcher Boulder > Crimp Ladder Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108329567/wave-catcher,3.0,-1,Boulder,"V11 PG13",1,12,37.58145,-118.98994
"Knife Dance","Knife Dance Boulder > Crimp Ladder Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109133378/knife-dance,3.0,-1,Boulder,"V7 PG13",1,,37.58141,-118.98987
"Green Mambo Stand","Lower Talus Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109108711/green-mambo-stand,2.0,-1,Boulder,V4,1,,37.5825,-118.995
"It's Not Easy Being Green","Lower Talus Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109479628/its-not-easy-being-green,2.8,-1,Boulder,V6,1,,37.5825,-118.995
"Green Mamba","Lower Talus Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109108715/green-mamba,3.2,-1,Boulder,V7,1,,37.5825,-118.995
Serpentine,"Lower Talus Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109244163/serpentine,3.3,-1,Boulder,V8,1,,37.5825,-118.995
"Hose Monster","Lower Talus Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109108744/hose-monster,3.0,-1,Boulder,V8,1,8,37.5825,-118.995
"The Seam","Seam Boulder > Seam Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109135243/the-seam,3.0,-1,Boulder,V4,1,,37.58046,-118.99245
"The Seam Traverse","Seam Boulder > Seam Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109440979/the-seam-traverse,3.2,-1,Boulder,V5,1,,37.58046,-118.99245
"Karate Kid","Karate Kid Boulder > Seam Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109244171/karate-kid,3.0,-1,Boulder,V9,1,,37.58011,-118.99239
"Carrot Patch","Carrot Patch Boulder > Seam Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109274126/carrot-patch,2.0,-1,Boulder,V-easy,1,12,37.58012,-118.99236
"The Wasp Roof","Wasp Boulder > Seam Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109135255/the-wasp-roof,2.0,-1,Boulder,V6,1,6,37.58022,-118.99216
"I'm Too Drunk To Taste This Chicken","Talladega Nights Boulder > Talladega Nights Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109387541/im-too-drunk-to-taste-this-chicken,3.0,-1,Boulder,"V6 R",1,,37.58125,-118.99008
"Prune Candy","Talladega Nights Boulder > Talladega Nights Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/110879820/prune-candy,3.0,-1,Boulder,V9,1,15,37.58125,-118.99008
"Hail Mary","Hail Mary Boulder > Talladega Nights Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109135276/hail-mary,3.6,-1,Boulder,"V3 PG13",1,,37.5813,-118.99014
"Candy Corns","Food Groups Boulder > Talladega Nights Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/112077671/candy-corns,2.5,-1,Boulder,V3,1,12,37.58129,-118.99054
"Black Face","Black Face Boulder > Talladega Nights Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109135269/black-face,3.6,-1,Boulder,V6,1,,37.58116,-118.99041
"Black Face Direct","Black Face Boulder > Talladega Nights Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/110879802/black-face-direct,3.8,-1,Boulder,V7,1,15,37.58116,-118.99041
"East Face","1st Boulder > Huggy Bear Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109248559/east-face,2.0,-1,Boulder,V2,1,12,37.58113,-118.994
"Problem B","3rd Boulder > Huggy Bear Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109248625/problem-b,2.0,-1,Boulder,V0,1,12,37.58184,-118.99391
"Problem A","3rd Boulder > Huggy Bear Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109248634/problem-a,2.0,-1,Boulder,V1,1,12,37.58184,-118.99391
"The Huggy Bear","Huggy Bear Boulder > Huggy Bear Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109248448/the-huggy-bear,3.0,-1,Boulder,V5,1,10,37.58184,-118.99391
"The Six","1-6-9 Boulder > Ugly Duckling Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109360967/the-six,3.0,-1,Boulder,V6,1,,37.57953,-118.99073
"Ugly Duckling","1-6-9 Boulder > Ugly Duckling Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109360962/ugly-duckling,4.0,-1,Boulder,V9,1,,37.57953,-118.99073
"Water Wings","Ugly Ducking Area Additions > Ugly Duckling Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/114584888/water-wings,2.0,-1,Boulder,V5,1,6,37.5793,-118.991
"Monsoon Daydream","Ugly Ducking Area Additions > Ugly Duckling Area > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/114584860/monsoon-daydream,3.0,-1,Boulder,"V7-8 PG13",1,10,37.5793,-118.991
"S is for Shame","Trogdor Boulder > Upper Meadow > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/117581365/s-is-for-shame,2.0,-1,"Boulder, Alpine",V4,1,8,37.5808,-118.99529
Burninator,"Trogdor Boulder > Upper Meadow > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109373252/burninator,2.0,-1,"Boulder, Alpine",V7,1,,37.5808,-118.99529
Morpheus,"Morpheous Boulder > Upper Meadow > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/107483584/morpheus,3.8,-1,"Boulder, Alpine",V5,1,,37.581,-118.99516
"One Dragon","Morpheous Boulder > Upper Meadow > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109174764/one-dragon,2.0,-1,"Boulder, Alpine",V5,1,,37.581,-118.99516
"Two Dragons","Morpheous Boulder > Upper Meadow > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/109174773/two-dragons,4.0,-1,"Boulder, Alpine",V9,1,,37.581,-118.99516
"North Face","3rd Boulder > Middle Meadow > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/117581588/north-face,2.0,-1,Boulder,V0,1,,37.58266,-118.9963
Arete,"Ripple Boulder > Middle Meadow > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/117581619/arete,2.0,-1,Boulder,V0,1,12,37.58263,-118.99621
Ripple,"Ripple Boulder > Middle Meadow > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/117581625/ripple,2.0,-1,Boulder,V1,1,12,37.58263,-118.99621
"Tweaky Minds","Tweaky Minds Boulder > Middle Meadow > Way Lake > * Mammoth Lakes Bouldering > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/114057347/tweaky-minds,2.0,-1,Boulder,V2,1,,37.58262,-118.99588
