Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Much excitement","Southern Canyon Boulders > New Jack City > High Desert > California",https://www.mountainproject.com/route/118604992/much-excitement,3.0,-1,Boulder,V3-4,1,16,34.66286,-116.97883
"Jim Was Here","Stonehenge Boulders > Cemetery Bouldering > The Cemetery > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107923058/jim-was-here,2.0,-1,Boulder,V0,1,12,34.4799,-117.1257
"Reach Around","Stonehenge Boulders > Cemetery Bouldering > The Cemetery > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107848040/reach-around,2.0,-1,Boulder,V1,1,15,34.4799,-117.1257
"Horizontal Shuffle","Stonehenge Boulders > Cemetery Bouldering > The Cemetery > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107848081/horizontal-shuffle,2.0,-1,Boulder,V1,1,30,34.4799,-117.1257
Head-to-Toe,"Stonehenge Boulders > Cemetery Bouldering > The Cemetery > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107860261/head-to-toe,3.0,-1,Boulder,V2,1,24,34.4799,-117.1257
"Welcome to Stonehenge","Stonehenge Boulders > Cemetery Bouldering > The Cemetery > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107848026/welcome-to-stonehenge,2.0,-1,Boulder,V2,1,12,34.4799,-117.1257
"Ups and Downs","Project X Boulder > Cemetery Bouldering > The Cemetery > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107912487/ups-and-downs,3.0,-1,Boulder,V3-4,1,12,34.482,-117.1294
"Battle of the Bulge","The Igloo > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107453197/battle-of-the-bulge,3.0,-1,Boulder,V0,1,15,34.48589,-117.12948
"Blast Off","The Igloo > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107875823/blast-off,2.0,-1,Boulder,V1-2,1,15,34.48589,-117.12948
"Cosmic Sloper Stand","The Igloo > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107863113/cosmic-sloper-stand,2.3,-1,Boulder,V2,1,15,34.48589,-117.12948
"Fear The Bulge","The Igloo > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107904844/fear-the-bulge,2.0,-1,Boulder,V3,1,25,34.48589,-117.12948
"Southwest Arete","The Igloo > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107873160/southwest-arete,3.0,-1,Boulder,V3-4,1,15,34.48589,-117.12948
"Cosmic Sloper Sit","The Igloo > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107873138/cosmic-sloper-sit,2.0,-1,Boulder,V4-5,1,,34.48589,-117.12948
"Rainbow Rail","The Igloo > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107877168/rainbow-rail,2.3,-1,Boulder,V5,1,15,34.48589,-117.12948
"Crimp Toss","The Igloo > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107876757/crimp-toss,2.0,-1,Boulder,V5,1,15,34.48589,-117.12948
"Down South","Ring Side Boulders > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107891835/down-south,2.0,-1,Boulder,V0,1,12,34.4856,-117.1289
"Jingo Jango","Ring Side Boulders > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107904726/jingo-jango,2.0,-1,Boulder,V0,1,14,34.4856,-117.1289
"Starlite Decay","Ring Side Boulders > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107896734/starlite-decay,3.0,-1,Boulder,"V1-2 PG13",1,12,34.4856,-117.1289
"Rat Hole","Ring Side Boulders > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107891765/rat-hole,2.5,-1,Boulder,V2-,1,12,34.4856,-117.1289
"Clown Foot","Ring Side Boulders > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107868871/clown-foot,2.0,-1,Boulder,V2,1,13,34.4856,-117.1289
"Butt Play","Lone Star Boulder > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/112847559/butt-play,2.0,-1,Boulder,V0,1,4,34.4875,-117.1332
Uranus,"Lone Star Boulder > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107886606/uranus,2.8,-1,Boulder,V1-2,1,13,34.4875,-117.1332
"C&J's Comet","Lone Star Boulder > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107920107/cjs-comet,3.3,-1,Boulder,V2,1,13,34.4875,-117.1332
"Side Saddle","Lone Star Boulder > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/112339161/side-saddle,4.0,-1,Boulder,V4-,1,12,34.4875,-117.1332
"Switch Back","Giant Pebble Boulder > BMX Area Bouldering > BMX Crags > Horsemen's Center > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107886589/switch-back,2.0,-1,Boulder,V0,1,10,34.487,-117.1326
"Walk the Line","K-Rock > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107843822/walk-the-line,2.0,-1,Boulder,V-easy,1,16,34.4791,-117.1313
"Parking Lot Boulder","K-Rock > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107843797/parking-lot-boulder,3.0,-1,Boulder,V0-,1,15,34.4791,-117.1313
"Puppy Scales","K-Rock > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107855057/puppy-scales,2.0,-1,Boulder,V0,1,15,34.4791,-117.1313
"Two Penny","K-Rock > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/111698703/two-penny,2.0,-1,Boulder,"V1 PG13",1,20,34.4791,-117.1313
"Half Penny","K-Rock > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/111698675/half-penny,2.0,-1,Boulder,"V1 PG13",1,20,34.4791,-117.1313
"Pocket Rocket","K-Rock > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107065408/pocket-rocket,3.7,-1,Boulder,V3,1,20,34.4791,-117.1313
"Make Me Happy","Deadman's Boulders > Deadman's Point > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107901779/make-me-happy,2.0,-1,Boulder,V-easy,1,18,34.4737,-117.1266
"Hang Mans Porch","Deadman's Boulders > Deadman's Point > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107901800/hang-mans-porch,2.0,-1,Boulder,V-easy,1,15,34.4737,-117.1266
"Skull Fracture","Deadman's Boulders > Deadman's Point > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107902206/skull-fracture,2.0,-1,Boulder,V0,1,,34.4737,-117.1266
"Spinal Stem","Deadman's Boulders > Deadman's Point > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107902201/spinal-stem,2.0,-1,Boulder,V0-1,1,15,34.4737,-117.1266
"Lean On Me","Deadman's Boulders > Deadman's Point > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/107901756/lean-on-me,3.0,-1,Boulder,V1,1,15,34.4737,-117.1266
"Dont Look Back","Deadman Roadside Crags > Deadman's Point > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/108316153/dont-look-back,3.0,-1,Boulder,V0,1,30,34.47313,-117.12553
"Droid Rage","Jabba > Tatooine > Fairview Mountain > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/108316164/droid-rage,2.0,-1,Boulder,V-easy,1,40,34.56338,-117.12069
"Bench Mantle","Jabba > Tatooine > Fairview Mountain > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/111710530/bench-mantle,3.0,-1,Boulder,V2,1,12,34.56338,-117.12069
"Soap Chick","The Hoodie > Middle Earth > Fairview Mountain > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/118774856/soap-chick,3.5,-1,Boulder,V0,1,12,34.55975,-117.12091
"Corona Time","Rona Boulder > Middle Earth > Fairview Mountain > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/118783934/corona-time,2.5,-1,Boulder,V1,1,12,34.56101,-117.1229
"Unknown 3","Black Wall > Downtown > Margheritaville > Apple Valley Crags > High Desert > California",https://www.mountainproject.com/route/118946712/unknown-3,3.0,-1,"Sport, Aid, Boulder","5.10- V3-4 A0",1,50,34.57585,-117.05694
Gator-Raid,"The Alley-Gator > Stirrup Tanks > Bear Valley Springs > Tehachapi Area > High Desert > California",https://www.mountainproject.com/route/113834753/gator-raid,2.0,-1,Boulder,V3-,1,10,35.18093,-118.6005
"Wisdom Tooth","Boyscout Wall Bouldering > Sawtooth Canyon (NJC Bouldering) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/108201603/wisdom-tooth,2.0,-1,Boulder,V3-,1,11,34.66574,-116.9785
"Ron Jeremy","Porno Pinnacle > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107884187/ron-jeremy,2.0,-1,Boulder,V3,1,,34.66655,-116.99351
"Peter North","Porno Pinnacle > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107884178/peter-north,2.0,-1,Boulder,V4,1,,34.66655,-116.99351
Cialis,"Porno Pinnacle > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107884198/cialis,2.0,-1,Boulder,V4-5,1,,34.66655,-116.99351
Viagra,"Porno Pinnacle > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107884202/viagra,2.0,-1,Boulder,V5,1,,34.66655,-116.99351
"Johnny Wadd Project","Porno Pinnacle > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107884206/johnny-wadd-project,3.0,-1,Boulder,V8-9,1,,34.66655,-116.99351
Bushwhackin,"Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885173/bushwhackin,3.0,-1,Boulder,V0,1,,34.66655,-116.99351
Randy-Bo-Bandy,"Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107886566/randy-bo-bandy,2.0,-1,Boulder,V0,1,,34.66655,-116.99351
"Hookin for Cheeseburgers","Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107886543/hookin-for-cheeseburgers,3.0,-1,Boulder,V0+,1,,34.66655,-116.99351
"Jimmy D","Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885139/jimmy-d,2.0,-1,Boulder,V1,1,,34.66655,-116.99351
"Polly Pocket","Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885186/polly-pocket,3.0,-1,Boulder,V1+,1,,34.66655,-116.99351
"Natty Light","Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885195/natty-light,3.0,-1,Boulder,V1+,1,,34.66655,-116.99351
Dangled,"Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107884106/dangled,2.0,-1,Boulder,V2-3,1,,34.66655,-116.99351
Wrangled,"Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107884121/wrangled,3.5,-1,Boulder,V3+,1,,34.66655,-116.99351
"Rambo Rail","Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885263/rambo-rail,2.7,-1,Boulder,V3-4,1,,34.66655,-116.99351
Shmangled,"Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107884096/shmangled,3.0,-1,Boulder,V4,1,,34.66655,-116.99351
"Rambo Direct","Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885272/rambo-direct,2.0,-1,Boulder,V5-,1,,34.66655,-116.99351
Chuck,"Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885280/chuck,2.0,-1,Boulder,V5,1,,34.66655,-116.99351
Catharsis,"Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885207/catharsis,3.0,-1,Boulder,V6-7,1,,34.66655,-116.99351
"Jimbo Deluxe","Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885294/jimbo-deluxe,2.0,-1,Boulder,V6-7,1,,34.66655,-116.99351
The-Big-Dirty,"Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107887556/the-big-dirty,2.0,-1,Boulder,V7+,1,,34.66655,-116.99351
"Rambo Redux","Warmup Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885254/rambo-redux,2.0,-1,Boulder,V8,1,,34.66655,-116.99351
"Pimp Slap","The-Temple > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107884082/pimp-slap,3.7,-1,Boulder,V3+,1,,34.66655,-116.99351
"Pimp Daddy","The-Temple > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107884075/pimp-daddy,3.0,-1,Boulder,V5,1,,34.66655,-116.99351
"Main Slab","Cougar Country > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116163706/main-slab,2.0,-1,Boulder,V0,1,14,34.66655,-116.99351
Fissure,"Cougar Country > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116163724/fissure,2.0,-1,Boulder,V2,1,13,34.66655,-116.99351
"Tumbleweed Traverse","Tumbleweed Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885323/tumbleweed-traverse,2.0,-1,Boulder,V2-3,1,,34.66655,-116.99351
Absolution,"Sundial Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885374/absolution,4.0,-1,Boulder,V5,1,,34.66655,-116.99351
Atonement,"Sundial Boulder > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107885365/atonement,4.0,-1,Boulder,V6-7,1,,34.66655,-116.99351
"Short n' Sweet","Entrance Area > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/109645586/short-n-sweet,3.0,-1,Boulder,V-easy,1,15,35.57278,-117.55032
"Still Life Arete","Entrance Area > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/114055265/still-life-arete,2.0,-1,Boulder,V0,1,,35.57278,-117.55032
"Easter egg","Entrance Area > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/109645538/easter-egg,3.0,-1,Boulder,V1+,1,15,35.57278,-117.55032
"Old Man Throw","Entrance Area > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/109645915/old-man-throw,3.0,-1,Boulder,V4,1,14,35.57278,-117.55032
"Walter's Crack","Walter's Boulder > Main Area > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/110043535/walters-crack,2.3,-1,Boulder,V0,1,,35.57561,-117.54256
"Grain Shower Prow","Prow Boulder > Main Area > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116215380/grain-shower-prow,2.0,-1,Boulder,V3,1,12,35.57563,-117.5427
"Lieback Crack","Facet Boulder > Main Area > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116226345/lieback-crack,2.5,-1,Boulder,V0-,1,13,35.57512,-117.54338
"The Trade Route","Facet Boulder > Main Area > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/117624152/the-trade-route,3.0,-1,Boulder,V4,1,16,35.57512,-117.54338
"Simon Barsinister Says Freeze","Barsinister Boulder > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116149990/simon-barsinister-says-freeze,3.0,-1,Boulder,V1,1,18,35.57845,-117.54165
"Freeze Disease","Barsinister Boulder > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116149996/freeze-disease,2.0,-1,"TR, Boulder",V1,1,18,35.57845,-117.54165
"Tombstone Arête","Tombstone Boulder > Tombstone Boulders > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116149931/tombstone-arete,3.0,-1,Boulder,V6,1,18,35.57897,-117.53718
"Snake in Eagle's Shadow","Flake Collector Boulder > Tombstone Boulders > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116150139/snake-in-eagles-shadow,4.0,-1,Boulder,V3-4,1,18,35.57893,-117.53723
"Tendinitis (Lieback Crack)","Tendinitis Boulder > Tombstone Boulders > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116150034/tendinitis-lieback-crack,2.0,-1,Boulder,V4,1,12,35.57897,-117.53739
"Onion Skin","Onion Skin Boulder > Tombstone Boulders > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116150058/onion-skin,2.0,-1,Boulder,V-easy,1,15,35.57868,-117.53765
"Solid Garnish","Onion Skin Boulder > Tombstone Boulders > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116150064/solid-garnish,2.0,-1,Boulder,V0,1,14,35.57868,-117.53765
"Short Overhang Left","Short Overhanging Boulder > Tombstone Boulders > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116150091/short-overhang-left,2.0,-1,Boulder,V4,1,10,35.57882,-117.53746
Loctronix,"Loctronix Boulder > Tombstone Boulders > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116150122/loctronix,3.5,-1,Boulder,V6,1,12,35.57845,-117.53729
"Warmup Slab","Warmup Boulder > Vaino Boulder Cluster > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116150273/warmup-slab,2.0,-1,Boulder,V0,1,14,35.57772,-117.53768
"Birdshit Crack","Birdshit Rock > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116149709/birdshit-crack,3.0,-1,Boulder,V-easy,1,18,35.58149,-117.5367
"Birdshit Direct (aka The Skidmark)","Birdshit Rock > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116149742/birdshit-direct-aka-the-skidmark,4.0,-1,Boulder,"V2 PG13",1,22,35.58149,-117.5367
"The Eradicator","Eradicator Boulder > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116150239/the-eradicator,3.5,-1,Boulder,V7,1,17,35.57726,-117.54001
"Chock Full O’ Nuts","Terminator Area > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116226321/chock-full-o-nuts,3.5,-1,Boulder,V4,1,15,35.57801,-117.53528
"Face Left","Traverse Wall > Hilltop Boulders > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/117921026/face-left,2.0,-1,Boulder,V0,1,10,35.57566,-117.54163
"Yabo Crack","Traverse Wall > Hilltop Boulders > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116215422/yabo-crack,2.0,-1,Boulder,V1,1,15,35.57566,-117.54163
Traverse,"Traverse Wall > Hilltop Boulders > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116215434/traverse,3.0,-1,Boulder,V4,1,25,35.57566,-117.54163
"Hilltop Crack","Hilltop Crack Boulder > Hilltop Boulders > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116215446/hilltop-crack,2.0,-1,Boulder,V0,1,13,35.57631,-117.54105
"Precious Bitch","Bitch Boulder > Hilltop Boulders > Wagon Wheel > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/116232325/precious-bitch,3.0,-1,Boulder,V6,1,12,35.57575,-117.5416
"Live Bait","Fish Head Boulder > J&B's Trail > Juniper Flats > High Desert > California",https://www.mountainproject.com/route/107958917/live-bait,3.0,-1,Boulder,"V0 PG13",1,22,37.87945,-119.35255
"Fishy Fist","Fish Head Boulder > J&B's Trail > Juniper Flats > High Desert > California",https://www.mountainproject.com/route/107963427/fishy-fist,2.0,-1,Boulder,"V1+ PG13",1,22,37.87945,-119.35255
"Pudding's Permission","JSP3 > Boulder Gardens > High Desert > California",https://www.mountainproject.com/route/117995307/puddings-permission,4.0,-1,Boulder,"V1+ R",1,17,34.21146,-116.55755
